id,amenity
1036292039319835235,Hair dryer
1036292039319835235,Outdoor shower
1036292039319835235,Hangers
1036292039319835235,Wine glasses
1036292039319835235,Room-darkening shades
1036292039319835235,Freezer
1036292039319835235,Ceiling fan
1036292039319835235,Kitchen
1036292039319835235,Iron
1036292039319835235,Drying rack for clothing
1036292039319835235,Wifi
1036292039319835235,Dishes and silverware
1036292039319835235,Cooking basics
1036292039319835235,Microwave
1036292039319835235,Private entrance
1036292039319835235,Shared patio or balcony
1036292039319835235,Extra pillows and blankets
1036292039319835235,Beach access – Beachfront
1036292039319835235,Air conditioning
1035002496689045724,Dedicated workspace
1035002496689045724,Bed linens
1035002496689045724,Dining table
1035002496689045724,Brastemp refrigerator
1035002496689045724,Heating
1035002496689045724,Coffee maker: Nespresso
1035002496689045724,Coffee
1035002496689045724,Hot water
1035002496689045724,Hangers
1035002496689045724,Elétrico pequeno oven
1035002496689045724,Wine glasses
1035002496689045724,Baking sheet
1035002496689045724,Blender
1035002496689045724,Freezer
1035002496689045724,Essentials
1035002496689045724,32 inch TV
1035002496689045724,Ceiling fan
1035002496689045724,Kitchen
1035002496689045724,Hot water kettle
1035002496689045724,Long term stays allowed
1035002496689045724,Drying rack for clothing
1035002496689045724,Shared beach access
1035002496689045724,Wifi
1035002496689045724,Dishes and silverware
1035002496689045724,Cooking basics
1035002496689045724,Consul gas stove
1035002496689045724,Clothing storage: wardrobe
1035002496689045724,Microwave
1035002496689045724,Portable fans
1035002496689045724,Cleaning products
1035002496689045724,Extra pillows and blankets
1035002496689045724,Elevator
1035002496689045724,Air conditioning
1036809366787285097,Dedicated workspace
1036809366787285097,Cooking basics
1036809366787285097,TV
1036809366787285097,Building staff
1036809366787285097,Fire extinguisher
1036809366787285097,Kitchen
1036809366787285097,Beach access – Beachfront
1036809366787285097,First aid kit
1036809366787285097,Iron
1036809366787285097,Free parking on premises
1036809366787285097,Washer
1036809366787285097,Self check-in
1036809366787285097,Air conditioning
1036809366787285097,Wifi
1039845035969175657,Pack ’n play/Travel crib
1039845035969175657,Dedicated workspace
1039845035969175657,TV with standard cable
1039845035969175657,Bed linens
1039845035969175657,Shampoo
1039845035969175657,Host greets you
1039845035969175657,Washer
1039845035969175657,Paid parking off premises
1039845035969175657,Hot water
1039845035969175657,Hair dryer
1039845035969175657,Hangers
1039845035969175657,Coffee maker
1039845035969175657,Room-darkening shades
1039845035969175657,Refrigerator
1039845035969175657,Dishwasher
1039845035969175657,Essentials
1039845035969175657,Kitchen
1039845035969175657,Long term stays allowed
1039845035969175657,Iron
1039845035969175657,Single oven
1039845035969175657,Stove
1039845035969175657,Free dryer – In unit
1039845035969175657,Wifi
1039845035969175657,Dishes and silverware
1039845035969175657,Cooking basics
1039845035969175657,Toaster
1039845035969175657,Clothing storage: wardrobe
1039845035969175657,Microwave
1039845035969175657,Private entrance
1039845035969175657,Crib
1039845035969175657,Cleaning products
1039845035969175657,Elevator
1039845035969175657,Luggage dropoff allowed
1039845035969175657,Air conditioning
1039125047172866740,Dedicated workspace
1039125047172866740,Smart lock
1039125047172866740,Oven
1039125047172866740,TV
1039125047172866740,Bed linens
1039125047172866740,Washer
1039125047172866740,Hot water
1039125047172866740,Dryer
1039125047172866740,Coffee maker
1039125047172866740,Refrigerator
1039125047172866740,Dishwasher
1039125047172866740,Essentials
1039125047172866740,Kitchen
1039125047172866740,Iron
1039125047172866740,Stove
1039125047172866740,Wifi
1039125047172866740,Dishes and silverware
1039125047172866740,Cooking basics
1039125047172866740,Toaster
1039125047172866740,Elevator
1039125047172866740,Self check-in
1039125047172866740,Air conditioning
1039156870807390973,Washer
1039156870807390973,Exercise equipment
1039156870807390973,TV
1039156870807390973,Kitchen
1039156870807390973,BBQ grill
1039156870807390973,Free parking on premises
1039156870807390973,Air conditioning
1039156870807390973,Wifi
1039156870807390973,Lake access
1039156870807390973,Beach access – Beachfront
1039156870807390973,Pool
1039316372688589257,Dedicated workspace
1039316372688589257,Fast wifi – 391 Mbps
1039316372688589257,TV
1039316372688589257,Building staff
1039316372688589257,Bed linens
1039316372688589257,Dining table
1039316372688589257,Gas stove
1039316372688589257,Washer
1039316372688589257,Window guards
1039316372688589257,Shared gym in building
1039316372688589257,Laundromat nearby
1039316372688589257,Hot water
1039316372688589257,Hair dryer
1039316372688589257,Outdoor shower
1039316372688589257,"Coffee maker: drip coffee maker, Nespresso"
1039316372688589257,Hangers
1039316372688589257,Wine glasses
1039316372688589257,Room-darkening shades
1039316372688589257,Baking sheet
1039316372688589257,Blender
1039316372688589257,Exterior security cameras on property
1039316372688589257,Freezer
1039316372688589257,Essentials
1039316372688589257,Kitchen
1039316372688589257,Hot water kettle
1039316372688589257,Brastemp Side by Side refrigerator
1039316372688589257,Iron
1039316372688589257,Single oven
1039316372688589257,Long term stays allowed
1039316372688589257,Drying rack for clothing
1039316372688589257,Shared beach access
1039316372688589257,Dishes and silverware
1039316372688589257,Cooking basics
1039316372688589257,Toaster
1039316372688589257,Free street parking
1039316372688589257,Clothing storage: wardrobe
1039316372688589257,Microwave
1039316372688589257,Exercise equipment
1039316372688589257,Lake access
1039316372688589257,Portable fans
1039316372688589257,Cleaning products
1039316372688589257,Extra pillows and blankets
1039316372688589257,Elevator
1039316372688589257,Self check-in
1039316372688589257,Air conditioning
1039323507553900671,Bed linens
1039323507553900671,TV
1039323507553900671,Dining table
1039323507553900671,Room-darkening shades
1039323507553900671,Dedicated workspace
1039323507553900671,Hot water
1039323507553900671,Free parking on premises
1039323507553900671,Iron
1039323507553900671,Clothing storage
1039323507553900671,Air conditioning
1039323507553900671,Cleaning products
1039323507553900671,Kitchen
1039323507553900671,Body soap
1039323507553900671,Hangers
1039323507553900671,Wifi
1039323507553900671,Essentials
1039323507553900671,Wine glasses
1039323507553900671,Extra pillows and blankets
1041173804775483234,Mini fridge
1041173804775483234,Dedicated workspace
1041173804775483234,Oven
1041173804775483234,TV
1041173804775483234,Bed linens
1041173804775483234,Clothing storage
1041173804775483234,Dining table
1041173804775483234,Washer
1041173804775483234,Hot water
1041173804775483234,Dishwasher
1041173804775483234,Essentials
1041173804775483234,Pets allowed
1041173804775483234,Kitchen
1041173804775483234,Stove
1041173804775483234,Wifi
1041173804775483234,Dishes and silverware
1041173804775483234,Cooking basics
1041173804775483234,Microwave
1041173804775483234,Air conditioning
1040541831469291076,Microwave
1040541831469291076,Dedicated workspace
1040541831469291076,Dishwasher
1040541831469291076,Washer
1040541831469291076,Shampoo
1040541831469291076,TV
1040541831469291076,Hot water
1040541831469291076,Kitchen
1040541831469291076,Blender
1040541831469291076,Self check-in
1040541831469291076,Stove
1040541831469291076,Keypad
1040541831469291076,AC - split type ductless system
1040541831469291076,Bed linens
1040541831469291076,Beach access – Beachfront
1040541831469291076,Room-darkening shades
1040541831469291076,Patio or balcony
1040541831469291076,Essentials
1040541831469291076,Cleaning products
1040541831469291076,Crib - available upon request
1040541831469291076,Coffee maker
1040541831469291076,Clothing storage: wardrobe
1040541831469291076,Dishes and silverware
1040541831469291076,Iron
1040541831469291076,Sun loungers
1040541831469291076,Wine glasses
1040541831469291076,Paid street parking off premises
1040541831469291076,Refrigerator
1040541831469291076,Oven
1040541831469291076,Fire extinguisher
1040541831469291076,Freezer
1040541831469291076,Laundromat nearby
1040541831469291076,Wifi
1040541831469291076,Coffee
1040541831469291076,Outdoor shower
1040541831469291076,Hair dryer
1040541831469291076,Dining table
1040541831469291076,Free dryer – In unit
1040541831469291076,Baking sheet
1040541831469291076,Hangers
1040541831469291076,Cooking basics
1040541831469291076,Outdoor furniture
1040541831469291076,Outdoor dining area
1040541831469291076,Drying rack for clothing
1040592874629282687,Dedicated workspace
1040592874629282687,TV
1040592874629282687,Hot water
1040592874629282687,Lake access
1040592874629282687,Kitchen
1040592874629282687,Host greets you
1040592874629282687,Hangers
1040592874629282687,Room-darkening shades
1040592874629282687,Drying rack for clothing
1040592874629282687,Beach access – Beachfront
1040592874629282687,Free washer – In unit
1040592874629282687,Air conditioning
1040592874629282687,Wifi
1040628014079518903,Dedicated workspace
1040628014079518903,Cooking basics
1040628014079518903,Essentials
1040628014079518903,TV
1040628014079518903,Hot water
1040628014079518903,Kitchen
1040628014079518903,Cleaning products
1040628014079518903,Free parking on premises
1040628014079518903,Mountain view
1040628014079518903,Washer
1040628014079518903,Air conditioning
1040628014079518903,Wifi
1040665244788418078,Dedicated workspace
1040665244788418078,TV
1040665244788418078,Building staff
1040665244788418078,Kitchen
1040665244788418078,Free parking on premises
1040665244788418078,Washer
1040665244788418078,Self check-in
1040665244788418078,Air conditioning
1040665244788418078,Wifi
1041996132918294961,TV
1041996132918294961,Bed linens
1041996132918294961,Dining table
1041996132918294961,Gas stove
1041996132918294961,Washer
1041996132918294961,Laundromat nearby
1041996132918294961,Hot water
1041996132918294961,Hair dryer
1041996132918294961,Refrigerator
1041996132918294961,Stainless steel single oven
1041996132918294961,Essentials
1041996132918294961,Ceiling fan
1041996132918294961,Kitchen
1041996132918294961,Iron
1041996132918294961,Drying rack for clothing
1041996132918294961,Shared beach access
1041996132918294961,Wifi
1041996132918294961,Dishes and silverware
1041996132918294961,Cooking basics
1041996132918294961,Toaster
1041996132918294961,Microwave
1041996132918294961,Cleaning products
1041996132918294961,Elevator
1041996132918294961,Air conditioning
1043519009056246100,Dishwasher
1043519009056246100,Sun loungers
1043519009056246100,Room-darkening shades
1043519009056246100,Dedicated workspace
1043519009056246100,Window guards
1043519009056246100,Private BBQ grill: electric
1043519009056246100,Essentials
1043519009056246100,Conamore conditioner
1043519009056246100,"HDTV with Netflix, standard cable"
1043519009056246100,Wine glasses
1043519009056246100,Dishes and silverware
1043519009056246100,Barbecue utensils
1043519009056246100,Host greets you
1043519009056246100,Clothing storage: wardrobe
1043519009056246100,Fire extinguisher
1043519009056246100,Coffee
1043519009056246100,Iron
1043519009056246100,Tipo hotel body soap
1043519009056246100,Hot water kettle
1043519009056246100,Refrigerator
1043519009056246100,Freezer
1043519009056246100,Blender
1043519009056246100,Coamore shampoo
1043519009056246100,Shared pool
1043519009056246100,Bed linens
1043519009056246100,Cooking basics
1043519009056246100,Baking sheet
1043519009056246100,Hot water
1043519009056246100,Free dryer – In unit
1043519009056246100,Stainless steel single oven
1043519009056246100,Kitchen
1043519009056246100,AC - split type ductless system
1043519009056246100,Extra pillows and blankets
1043519009056246100,Microwave
1043519009056246100,Stainless steel electric stove
1043519009056246100,Dining table
1043519009056246100,Hair dryer
1043519009056246100,Drying rack for clothing
1043519009056246100,Laundromat nearby
1043519009056246100,Cleaning products
1043519009056246100,Hangers
1043519009056246100,Private patio or balcony
1043519009056246100,Elevator
1043519009056246100,Free washer – In unit
1043519009056246100,Coffee maker: Nespresso
1043519009056246100,Shared beach access
1043519009056246100,Fast wifi – 389 Mbps
1042162585081274067,Heating
1042162585081274067,Cooking basics
1042162585081274067,Keypad
1042162585081274067,TV
1042162585081274067,Hair dryer
1042162585081274067,Kitchen
1042162585081274067,Beach access – Beachfront
1042162585081274067,Self check-in
1042162585081274067,Air conditioning
1042162585081274067,Wifi
1043596535362512619,Dedicated workspace
1043596535362512619,TV
1043596535362512619,Bed linens
1043596535362512619,Clothing storage
1043596535362512619,Dining table
1043596535362512619,Washer
1043596535362512619,Hot water
1043596535362512619,Hair dryer
1043596535362512619,Hangers
1043596535362512619,First aid kit
1043596535362512619,Paid crib - available upon request
1043596535362512619,Essentials
1043596535362512619,Kitchen
1043596535362512619,Long term stays allowed
1043596535362512619,Iron
1043596535362512619,Stove
1043596535362512619,Wifi
1043596535362512619,Dishes and silverware
1043596535362512619,Cooking basics
1043596535362512619,Microwave
1043596535362512619,Cleaning products
1043596535362512619,Extra pillows and blankets
1043596535362512619,Air conditioning
1043711439829780667,Dedicated workspace
1043711439829780667,Oven
1043711439829780667,TV
1043711439829780667,Bed linens
1043711439829780667,Gym
1043711439829780667,Waterfront
1043711439829780667,Shared backyard
1043711439829780667,Hot water
1043711439829780667,Hair dryer
1043711439829780667,Alexa Bluetooth sound system
1043711439829780667,Sauna
1043711439829780667,Hot tub
1043711439829780667,"Coffee maker: drip coffee maker, Nespresso"
1043711439829780667,Hangers
1043711439829780667,Cleaning available during stay
1043711439829780667,Wine glasses
1043711439829780667,Room-darkening shades
1043711439829780667,Exterior security cameras on property
1043711439829780667,Fire extinguisher
1043711439829780667,Paid washer – In building
1043711439829780667,Kitchen
1043711439829780667,Iron
1043711439829780667,Window AC unit
1043711439829780667,Pool
1043711439829780667,Wifi
1043711439829780667,Dishes and silverware
1043711439829780667,Cooking basics
1043711439829780667,Microwave
1043711439829780667,Exercise equipment
1043711439829780667,Portable fans
1043711439829780667,Cleaning products
1043711439829780667,Other electric stove
1043711439829780667,Elevator
1043711439829780667,Paid parking on premises
1043711439829780667,Beach access – Beachfront
1044203179277052920,Dishes and silverware
1044203179277052920,Dedicated workspace
1044203179277052920,Cooking basics
1044203179277052920,Essentials
1044203179277052920,TV
1044203179277052920,Hot water
1044203179277052920,Hair dryer
1044203179277052920,Kitchen
1044203179277052920,Bed linens
1044203179277052920,Extra pillows and blankets
1044203179277052920,Iron
1044203179277052920,Washer
1044203179277052920,Air conditioning
1044203179277052920,Wifi
1045237016634877938,Microwave
1045237016634877938,Dedicated workspace
1045237016634877938,Shared gym in building
1045237016634877938,Building staff
1045237016634877938,Clothing storage
1045237016634877938,TV
1045237016634877938,Hot water
1045237016634877938,Kitchen
1045237016634877938,Blender
1045237016634877938,Self check-in
1045237016634877938,Lake access
1045237016634877938,Skate ramp
1045237016634877938,"Housekeeping available 1 hour a day, every day"
1045237016634877938,Bed linens
1045237016634877938,Electrolux gas stove
1045237016634877938,Room-darkening shades
1045237016634877938,Toaster
1045237016634877938,Patio or balcony
1045237016634877938,Exercise equipment
1045237016634877938,Shared sauna
1045237016634877938,Elevator
1045237016634877938,Private entrance
1045237016634877938,Coffee maker
1045237016634877938,Dishes and silverware
1045237016634877938,Iron
1045237016634877938,Wine glasses
1045237016634877938,Luggage dropoff allowed
1045237016634877938,Refrigerator
1045237016634877938,Free parking on premises
1045237016634877938,Laundromat nearby
1045237016634877938,Freezer
1045237016634877938,Air conditioning
1045237016634877938,Wifi
1045237016634877938,Long term stays allowed
1045237016634877938,Outdoor shower
1045237016634877938,Shared beach access
1045237016634877938,Movie theater
1045237016634877938,Hair dryer
1045237016634877938,Hangers
1045237016634877938,Cooking basics
1045237016634877938,Shared pool - available all year
1045237016634877938,Outdoor furniture
1045237016634877938,Pool view
1045549307804159591,Dedicated workspace
1045549307804159591,TV
1045549307804159591,Body soap
1045549307804159591,Bed linens
1045549307804159591,Dining table
1045549307804159591,Washer
1045549307804159591,Coffee
1045549307804159591,Hot water
1045549307804159591,Hair dryer
1045549307804159591,Coffee maker
1045549307804159591,Wine glasses
1045549307804159591,Freezer
1045549307804159591,Kitchen
1045549307804159591,Long term stays allowed
1045549307804159591,Iron
1045549307804159591,Eletrolux oven
1045549307804159591,Drying rack for clothing
1045549307804159591,Wifi
1045549307804159591,Cooking basics
1045549307804159591,Eletrolux refrigerator
1045549307804159591,Clothing storage: wardrobe
1045549307804159591,Microwave
1045549307804159591,Sound system
1045549307804159591,Hammock
1045549307804159591,Cleaning products
1045549307804159591,Other electric stove
1045549307804159591,Elevator
1045549307804159591,Air conditioning
1044278351156899976,Dedicated workspace
1044278351156899976,Smart lock
1044278351156899976,Oven
1044278351156899976,TV
1044278351156899976,Bed linens
1044278351156899976,Clothing storage
1044278351156899976,Dining table
1044278351156899976,Washer
1044278351156899976,Hot water
1044278351156899976,Hair dryer
1044278351156899976,Hangers
1044278351156899976,Coffee maker
1044278351156899976,Wine glasses
1044278351156899976,Room-darkening shades
1044278351156899976,Granado conditioner
1044278351156899976,Refrigerator
1044278351156899976,Essentials
1044278351156899976,Fast wifi – 328 Mbps
1044278351156899976,Kitchen
1044278351156899976,Iron
1044278351156899976,Stove
1044278351156899976,Crib - available upon request
1044278351156899976,Dishes and silverware
1044278351156899976,Cooking basics
1044278351156899976,Microwave
1044278351156899976,Granado  shampoo
1044278351156899976,Cleaning products
1044278351156899976,Elevator
1044278351156899976,Luggage dropoff allowed
1044278351156899976,Self check-in
1044278351156899976,Air conditioning
1044302565842349721,Exterior security cameras on property
1044302565842349721,TV
1044302565842349721,Kitchen
1044302565842349721,Paid parking on premises
1044302565842349721,Host greets you
1044302565842349721,Washer
1044302565842349721,Air conditioning
1044302565842349721,Wifi
1046392002597214014,Dedicated workspace
1046392002597214014,Oven
1046392002597214014,TV
1046392002597214014,Barbecue utensils
1046392002597214014,Bed linens
1046392002597214014,Dining table
1046392002597214014,Keypad
1046392002597214014,Coffee maker: espresso machine
1046392002597214014,Hot water
1046392002597214014,Hangers
1046392002597214014,Room-darkening shades
1046392002597214014,AC - split type ductless system
1046392002597214014,Refrigerator
1046392002597214014,Essentials
1046392002597214014,Kitchen
1046392002597214014,Iron
1046392002597214014,Private BBQ grill: electric
1046392002597214014,Mountain view
1046392002597214014,Stove
1046392002597214014,Free washer – In unit
1046392002597214014,Wifi
1046392002597214014,Dishes and silverware
1046392002597214014,Cooking basics
1046392002597214014,Free street parking
1046392002597214014,Clothing storage: wardrobe
1046392002597214014,Microwave
1046392002597214014,Private entrance
1046392002597214014,Lake access
1046392002597214014,Cleaning products
1046392002597214014,Elevator
1046392002597214014,Beach access – Beachfront
1046392002597214014,Self check-in
1046427076167002689,Dedicated workspace
1046427076167002689,Smart lock
1046427076167002689,TV
1046427076167002689,Smoking allowed
1046427076167002689,Body soap
1046427076167002689,Bed linens
1046427076167002689,Shampoo
1046427076167002689,Ocean view
1046427076167002689,Sea view
1046427076167002689,Washer
1046427076167002689,Heating
1046427076167002689,Hot water
1046427076167002689,Hair dryer
1046427076167002689,Hangers
1046427076167002689,Coffee maker
1046427076167002689,Room-darkening shades
1046427076167002689,Children’s dinnerware
1046427076167002689,Essentials
1046427076167002689,Ceiling fan
1046427076167002689,Pets allowed
1046427076167002689,Kitchen
1046427076167002689,City skyline view
1046427076167002689,Iron
1046427076167002689,Drying rack for clothing
1046427076167002689,Conditioner
1046427076167002689,Wifi
1046427076167002689,Dishes and silverware
1046427076167002689,Cooking basics
1046427076167002689,Clothing storage: wardrobe
1046427076167002689,Beach view
1046427076167002689,Cleaning products
1046427076167002689,Extra pillows and blankets
1046427076167002689,Free parking on premises
1046427076167002689,Self check-in
1046427076167002689,Air conditioning
1047068995303986666,Dedicated workspace
1047068995303986666,Smart lock
1047068995303986666,Oven
1047068995303986666,TV
1047068995303986666,Bed linens
1047068995303986666,Washer
1047068995303986666,Hot water
1047068995303986666,Hair dryer
1047068995303986666,Coffee maker
1047068995303986666,Refrigerator
1047068995303986666,Essentials
1047068995303986666,Kitchen
1047068995303986666,Iron
1047068995303986666,Private hot tub
1047068995303986666,Stove
1047068995303986666,Wifi
1047068995303986666,Dishes and silverware
1047068995303986666,Cooking basics
1047068995303986666,Toaster
1047068995303986666,Microwave
1047068995303986666,Free parking on premises
1047068995303986666,Elevator
1047068995303986666,Self check-in
1047068995303986666,Air conditioning
1047089426472152709,TV
1047089426472152709,Ethernet connection
1047089426472152709,Dining table
1047089426472152709,Washer
1047089426472152709,Shared gym in building
1047089426472152709,Hot water
1047089426472152709,Coffee maker
1047089426472152709,Refrigerator
1047089426472152709,Freezer
1047089426472152709,Fire extinguisher
1047089426472152709,Kitchen
1047089426472152709,Carbon monoxide alarm
1047089426472152709,Wifi
1047089426472152709,Dishes and silverware
1047089426472152709,Microwave
1047089426472152709,Exercise equipment
1047089426472152709,Extra pillows and blankets
1047089426472152709,Free parking on premises
1047089426472152709,Elevator
1047089426472152709,Air conditioning
1049346139516039208,Pack ’n play/Travel crib
1049346139516039208,Dedicated workspace
1049346139516039208,Oven
1049346139516039208,TV
1049346139516039208,Bed linens
1049346139516039208,Shampoo
1049346139516039208,Gas stove
1049346139516039208,Host greets you
1049346139516039208,Hot water
1049346139516039208,Hair dryer
1049346139516039208,Hangers
1049346139516039208,Coffee maker
1049346139516039208,Refrigerator
1049346139516039208,AC - split type ductless system
1049346139516039208,Freezer
1049346139516039208,Essentials
1049346139516039208,Kitchen
1049346139516039208,Carbon monoxide alarm
1049346139516039208,Smoke alarm
1049346139516039208,Free washer – In unit
1049346139516039208,Free dryer – In unit
1049346139516039208,Wifi
1049346139516039208,Dishes and silverware
1049346139516039208,Microwave
1049346139516039208,Private entrance
1049346139516039208,Crib
1049346139516039208,Elevator
1049346139516039208,Beach access – Beachfront
1048056039659024286,Private patio or balcony
1048056039659024286,TV
1048056039659024286,Bed linens
1048056039659024286,Dining table
1048056039659024286,Other gas stove
1048056039659024286,Washer
1048056039659024286,Hot water
1048056039659024286,Clothing storage: closet and wardrobe
1048056039659024286,Hangers
1048056039659024286,Wine glasses
1048056039659024286,Room-darkening shades
1048056039659024286,Blender
1048056039659024286,Freezer
1048056039659024286,Fire extinguisher
1048056039659024286,Kitchen
1048056039659024286,Iron
1048056039659024286,Single oven
1048056039659024286,Drying rack for clothing
1048056039659024286,Shared beach access
1048056039659024286,Wifi
1048056039659024286,Dishes and silverware
1048056039659024286,Cooking basics
1048056039659024286,Microwave
1048056039659024286,"Coffee maker: Nespresso, pour-over coffee"
1048056039659024286,Cleaning products
1048056039659024286,Extra pillows and blankets
1048056039659024286,Free parking on premises
1048056039659024286,Elevator
1048056039659024286,Air conditioning
1048372883715290688,TV
1048372883715290688,Beach view
1048372883715290688,Kitchen
1048372883715290688,Washer
1048372883715290688,Air conditioning
1048372883715290688,Wifi
1048574305820763311,Paid parking lot off premises
1048574305820763311,Sun loungers
1048574305820763311,Lake access
1048574305820763311,Room-darkening shades
1048574305820763311,Dedicated workspace
1048574305820763311,Pantene conditioner
1048574305820763311,Essentials
1048574305820763311,Wine glasses
1048574305820763311,Self check-in
1048574305820763311,Clothing storage: wardrobe
1048574305820763311,Beach view
1048574305820763311,Park view
1048574305820763311,Heating
1048574305820763311,Free street parking
1048574305820763311,Mountain view
1048574305820763311,Shower gel
1048574305820763311,Coffee
1048574305820763311,Iron
1048574305820763311,Building staff
1048574305820763311,Body soap
1048574305820763311,Luggage dropoff allowed
1048574305820763311,Hot water kettle
1048574305820763311,Lake view
1048574305820763311,Blender
1048574305820763311,Bed linens
1048574305820763311,Fast wifi – 506 Mbps
1048574305820763311,Brastemp  stainless steel single oven
1048574305820763311,Cooking basics
1048574305820763311,Ocean view
1048574305820763311,50 inch HDTV with standard cable
1048574305820763311,Shared beach access – Beachfront
1048574305820763311,Hot water
1048574305820763311,Free dryer – In unit
1048574305820763311,Sea view
1048574305820763311,Pantene shampoo
1048574305820763311,Brastemp stainless steel gas stove
1048574305820763311,Kitchen
1048574305820763311,AC - split type ductless system
1048574305820763311,Books and reading material
1048574305820763311,Long term stays allowed
1048574305820763311,Extra pillows and blankets
1048574305820763311,Microwave
1048574305820763311,Dining table
1048574305820763311,Valley view
1048574305820763311,Hair dryer
1048574305820763311,Private entrance
1048574305820763311,City skyline view
1048574305820763311,Beach essentials
1048574305820763311,"Housekeeping available from 10:00 AM to 2:00 PM, 1 day a week"
1048574305820763311,Drying rack for clothing
1048574305820763311,Laundromat nearby
1048574305820763311,Cleaning products
1048574305820763311,Hangers
1048574305820763311,Elevator
1048574305820763311,Toaster
1048574305820763311,Waterfront
1048574305820763311,Free washer – In unit
1048574305820763311,Coffee maker: Nespresso
1048574305820763311,Paid parking garage on premises – 1 space
1048574305820763311,Brastemp refrigerator
1048574305820763311,Dishes and silverware
1048574305820763311,Ceiling fan
1050060647508016537,Coffee maker: drip coffee maker
1050060647508016537,Oven
1050060647508016537,TV
1050060647508016537,Ethernet connection
1050060647508016537,Smoking allowed
1050060647508016537,Bed linens
1050060647508016537,Dining table
1050060647508016537,Other gas stove
1050060647508016537,Washer
1050060647508016537,Host greets you
1050060647508016537,Paid street parking off premises
1050060647508016537,Laundromat nearby
1050060647508016537,Coffee
1050060647508016537,Hot water
1050060647508016537,Hair dryer
1050060647508016537,Hangers
1050060647508016537,Wine glasses
1050060647508016537,Room-darkening shades
1050060647508016537,Blender
1050060647508016537,Refrigerator
1050060647508016537,Ceiling fan
1050060647508016537,Fire extinguisher
1050060647508016537,Kitchen
1050060647508016537,Iron
1050060647508016537,Smoke alarm
1050060647508016537,Drying rack for clothing
1050060647508016537,Books and reading material
1050060647508016537,Wifi
1050060647508016537,Cooking basics
1050060647508016537,Toaster
1050060647508016537,Clothing storage: wardrobe
1050060647508016537,Microwave
1050060647508016537,Extra pillows and blankets
1050060647508016537,Beach access – Beachfront
1050060647508016537,Air conditioning
1050185649759826421,TV with standard cable
1050185649759826421,Bed linens
1050185649759826421,Shampoo
1050185649759826421,Washer
1050185649759826421,Keypad
1050185649759826421,Hot water
1050185649759826421,Hair dryer
1050185649759826421,Hangers
1050185649759826421,Coffee maker
1050185649759826421,Room-darkening shades
1050185649759826421,Refrigerator
1050185649759826421,Essentials
1050185649759826421,Kitchen
1050185649759826421,Long term stays allowed
1050185649759826421,Iron
1050185649759826421,Stove
1050185649759826421,Wifi
1050185649759826421,Dishes and silverware
1050185649759826421,Cooking basics
1050185649759826421,Microwave
1050185649759826421,Elevator
1050185649759826421,Self check-in
1050185649759826421,Air conditioning
1048820341761064460,Dedicated workspace
1048820341761064460,Private patio or balcony
1048820341761064460,TV
1048820341761064460,Body soap
1048820341761064460,Bed linens
1048820341761064460,Clothing storage
1048820341761064460,Shampoo
1048820341761064460,Dining table
1048820341761064460,Host greets you
1048820341761064460,Washer
1048820341761064460,Piano
1048820341761064460,Heating
1048820341761064460,Outdoor dining area
1048820341761064460,Coffee maker: Nespresso
1048820341761064460,Hot water
1048820341761064460,Hair dryer
1048820341761064460,Outdoor shower
1048820341761064460,Hangers
1048820341761064460,Stainless steel induction stove
1048820341761064460,Wine glasses
1048820341761064460,Room-darkening shades
1048820341761064460,Baking sheet
1048820341761064460,Blender
1048820341761064460,Refrigerator
1048820341761064460,Dishwasher
1048820341761064460,Stainless steel single oven
1048820341761064460,Freezer
1048820341761064460,Essentials
1048820341761064460,Fire extinguisher
1048820341761064460,Kitchen
1048820341761064460,Hot water kettle
1048820341761064460,Iron
1048820341761064460,Drying rack for clothing
1048820341761064460,Conditioner
1048820341761064460,Free dryer – In unit
1048820341761064460,Books and reading material
1048820341761064460,Wifi
1048820341761064460,Dishes and silverware
1048820341761064460,Cooking basics
1048820341761064460,Toaster
1048820341761064460,Microwave
1048820341761064460,Portable fans
1048820341761064460,Private backyard – Fully fenced
1048820341761064460,Hammock
1048820341761064460,Outdoor furniture
1048820341761064460,Air conditioning
1049182537885616375,Dedicated workspace
1049182537885616375,TV
1049182537885616375,Bed linens
1049182537885616375,Dining table
1049182537885616375,Gas stove
1049182537885616375,Washer
1049182537885616375,Laundromat nearby
1049182537885616375,Hot water
1049182537885616375,Hair dryer
1049182537885616375,Hangers
1049182537885616375,Wine glasses
1049182537885616375,Blender
1049182537885616375,Essentials
1049182537885616375,Pets allowed
1049182537885616375,Kitchen
1049182537885616375,Long term stays allowed
1049182537885616375,Iron
1049182537885616375,Drying rack for clothing
1049182537885616375,Shared beach access
1049182537885616375,Free parking garage on premises – 2 spaces
1049182537885616375,Books and reading material
1049182537885616375,Wifi
1049182537885616375,Dishes and silverware
1049182537885616375,Cooking basics
1049182537885616375,Beach view
1049182537885616375,Stainless steel oven
1049182537885616375,Cleaning products
1049182537885616375,Elevator
1049182537885616375,Luggage dropoff allowed
1049182537885616375,Air conditioning
1050604592912820183,Pack ’n play/Travel crib
1050604592912820183,Dedicated workspace
1050604592912820183,Oven
1050604592912820183,TV with standard cable
1050604592912820183,Bed linens
1050604592912820183,Clothing storage
1050604592912820183,Shampoo
1050604592912820183,Host greets you
1050604592912820183,Washer
1050604592912820183,Hot water
